"time","model.root.$wallTime","model.root.fmu.$wallTime","system.fmu.time","system.fmu.x","system.fmu.der(x)","system.fmu.k"
8.772, 0.032798645, 0.002369651, 8.7, 0.000104495676332, -0.000104495676332, 1
8.773, 0.032802205, 0.002369922, 8.7, 0.000104495676332, -0.000104495676332, 1
8.774, 0.032805885, 0.002370173, 8.7, 0.000104495676332, -0.000104495676332, 1
8.775, 0.032809445, 0.002370442, 8.7, 0.000104495676332, -0.000104495676332, 1
8.776, 0.032812995, 0.0023707, 8.7, 0.000104495676332, -0.000104495676332, 1
8.777, 0.032816626, 0.00237096, 8.7, 0.000104495676332, -0.000104495676332, 1
8.778, 0.032820226, 0.00237121, 8.7, 0.000104495676332, -0.000104495676332, 1
8.779, 0.032823837, 0.002371461, 8.7, 0.000104495676332, -0.000104495676332, 1
8.78, 0.032827336, 0.002371719, 8.7, 0.000104495676332, -0.000104495676332, 1
8.781, 0.032831096, 0.00237199, 8.7, 0.000104495676332, -0.000104495676332, 1
8.782, 0.032834656, 0.002372249, 8.7, 0.000104495676332, -0.000104495676332, 1
8.783, 0.032838307, 0.002372498, 8.7, 0.000104495676332, -0.000104495676332, 1
8.784, 0.032841898, 0.002372748, 8.7, 0.000104495676332, -0.000104495676332, 1
8.785, 0.032845478, 0.002372999, 8.7, 0.000104495676332, -0.000104495676332, 1
8.786, 0.032848889, 0.002373259, 8.7, 0.000104495676332, -0.000104495676332, 1
8.787, 0.032852499, 0.002373519, 8.7, 0.000104495676332, -0.000104495676332, 1
8.788, 0.032855969, 0.002373769, 8.7, 0.000104495676332, -0.000104495676332, 1
8.789, 0.032859659, 0.002374009, 8.7, 0.000104495676332, -0.000104495676332, 1
8.79, 0.032863169, 0.002374259, 8.7, 0.000104495676332, -0.000104495676332, 1
8.791, 0.032866829, 0.002374519, 8.7, 0.000104495676332, -0.000104495676332, 1
8.792, 0.032870419, 0.002374779, 8.7, 0.000104495676332, -0.000104495676332, 1
8.793, 0.032873949, 0.002375049, 8.7, 0.000104495676332, -0.000104495676332, 1
8.794, 0.032877589, 0.002375319, 8.7, 0.000104495676332, -0.000104495676332, 1
8.795, 0.032881209, 0.002375579, 8.7, 0.000104495676332, -0.000104495676332, 1
8.796, 0.032884859, 0.00237584, 8.7, 0.000104495676332, -0.000104495676332, 1
8.797, 0.03288848, 0.002376102, 8.7, 0.000104495676332, -0.000104495676332, 1
8.798, 0.03289211, 0.002376362, 8.7, 0.000104495676332, -0.000104495676332, 1
8.799, 0.032898211, 0.002376614, 8.7, 0.000104495676332, -0.000104495676332, 1
8.8, 0.032901971, 0.002377004, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.801, 0.03290588, 0.002377273, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.802, 0.032909591, 0.002377543, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.803, 0.03291329, 0.002377793, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.804, 0.032916859, 0.002378045, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.805, 0.032920519, 0.002378315, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.806, 0.03292403, 0.002378573, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.807, 0.03292758, 0.002378833, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.808, 0.03293117, 0.002379093, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.809, 0.03293477, 0.002379363, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.81, 0.03293848, 0.002379623, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.811, 0.03294204, 0.002379893, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.812, 0.03294566, 0.002380153, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.813, 0.03294917, 0.002380413, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.814, 0.03295276, 0.002380673, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.815, 0.03295627, 0.002380921, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.816, 0.03295987, 0.00238118, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.817, 0.0329636, 0.002381429, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.818, 0.03296726, 0.002381691, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.819, 0.032970761, 0.002381954, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.82, 0.032974431, 0.002382212, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.821, 0.032977982, 0.002382462, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.822, 0.032981551, 0.002382712, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.823, 0.032985061, 0.002382973, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.824, 0.032988642, 0.002383253, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.825, 0.032992212, 0.002383522, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.826, 0.032995832, 0.002383772, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.827, 0.032999472, 0.002384023, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.828, 0.033003102, 0.002384284, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.829, 0.033006682, 0.002384534, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.83, 0.033010222, 0.002384793, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.831, 0.033013851, 0.002385043, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.832, 0.033017411, 0.002385293, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.833, 0.033021031, 0.002385543, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.834, 0.033024611, 0.002385793, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.835, 0.033028381, 0.002386043, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.836, 0.033031931, 0.002386302, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.837, 0.033035671, 0.002386564, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.838, 0.033039191, 0.002386834, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.839, 0.033042831, 0.002387096, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.84, 0.033046481, 0.002387335, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.841, 0.033050081, 0.002387585, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.842, 0.033053672, 0.002387846, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.843, 0.033057282, 0.002388094, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.844, 0.033060812, 0.002388354, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.845, 0.033064342, 0.002388611, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.846, 0.033067982, 0.002388859, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.847, 0.033071481, 0.002389107, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.848, 0.033075062, 0.002389369, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.849, 0.033078642, 0.002389629, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.85, 0.033082242, 0.002389889, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.851, 0.033088412, 0.002390139, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.852, 0.033092082, 0.002390389, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.853, 0.033095642, 0.002390649, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.854, 0.033099352, 0.002390909, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.855, 0.033103002, 0.002391169, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.856, 0.033106672, 0.002391437, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.857, 0.033110242, 0.002391676, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.858, 0.033113932, 0.002391924, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.859, 0.033117592, 0.002392184, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.86, 0.033121213, 0.002392446, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.861, 0.033124792, 0.002392704, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.862, 0.033128432, 0.002392964, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.863, 0.033131992, 0.002393214, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.864, 0.033135621, 0.002393482, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.865, 0.033139212, 0.002393744, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.866, 0.033142942, 0.002393993, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.867, 0.033146542, 0.002394253, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.868, 0.033150272, 0.002394523, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.869, 0.033153882, 0.002394783, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.87, 0.033157472, 0.002395043, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.871, 0.033161042, 0.002395293, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.872, 0.033164592, 0.002395553, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.873, 0.033168252, 0.002395803, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.874, 0.033171762, 0.002396053, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.875, 0.033175552, 0.002396313, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.876, 0.033179142, 0.002396563, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.877, 0.033182792, 0.002396814, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.878, 0.033186362, 0.002397077, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.879, 0.033190042, 0.002397329, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.88, 0.033193682, 0.00239759, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.881, 0.033197363, 0.00239785, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.882, 0.033200923, 0.00239811, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.883, 0.033204653, 0.002398379, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.884, 0.033208312, 0.002398637, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.885, 0.033211931, 0.002398897, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.886, 0.033215501, 0.002399157, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.887, 0.033219251, 0.002399429, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.888, 0.033222851, 0.002399688, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.889, 0.033226582, 0.00239995, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.89, 0.033230172, 0.00240021, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.891, 0.033233852, 0.00240048, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.892, 0.033237502, 0.00240073, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.893, 0.033241192, 0.00240099, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.894, 0.033244842, 0.00240125, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.895, 0.033248452, 0.00240152, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.896, 0.033252172, 0.00240178, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.897, 0.033255812, 0.00240203, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.898, 0.033259483, 0.002402269, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.899, 0.033263163, 0.002402528, 8.8, 9.40461086986e-05, -9.40461086986e-05, 1
8.9, 0.033266923, 0.002402916, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.901, 0.033270683, 0.002403178, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.902, 0.033274312, 0.002403427, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.903, 0.033280322, 0.002403679, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.904, 0.033283943, 0.002403929, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.905, 0.033287693, 0.002404199, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.906, 0.033291354, 0.00240446, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.907, 0.033295004, 0.002404722, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.908, 0.033298433, 0.002404982, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.909, 0.033302042, 0.002405242, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.91, 0.033305682, 0.002405503, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.911, 0.033309331, 0.002405763, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.912, 0.033313051, 0.002406013, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.913, 0.033316701, 0.002406263, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.914, 0.033320421, 0.002406513, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.915, 0.033324051, 0.002406763, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.916, 0.033327731, 0.002407023, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.917, 0.033331391, 0.002407283, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.918, 0.033335171, 0.002407533, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.919, 0.033338841, 0.002407783, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.92, 0.033344151, 0.002408094, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.921, 0.033355751, 0.002408676, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.922, 0.03336385, 0.002409356, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.923, 0.03336957, 0.002409784, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.924, 0.03337498, 0.002410165, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.925, 0.03338077, 0.002410585, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.926, 0.03338681, 0.002411015, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.927, 0.03339138, 0.002411355, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.928, 0.03339522, 0.002411625, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.929, 0.03339908, 0.002411895, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.93, 0.03340283, 0.002412155, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.931, 0.03340653, 0.002412425, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.932, 0.03341028, 0.002412675, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.933, 0.03341395, 0.002412922, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.934, 0.033417861, 0.002413171, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.935, 0.033421512, 0.002413429, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.936, 0.033425222, 0.002413696, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.937, 0.033428761, 0.002413947, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.938, 0.033432401, 0.002414196, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.939, 0.033436942, 0.002414506, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.94, 0.033442102, 0.002414904, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.941, 0.033447893, 0.002415302, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.942, 0.033453564, 0.002415761, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.943, 0.033458374, 0.002416151, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.944, 0.033463174, 0.002416541, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.945, 0.033468024, 0.002416921, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.946, 0.033472734, 0.002417311, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.947, 0.033477624, 0.002417691, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.948, 0.033482354, 0.002418081, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.949, 0.033487215, 0.002418481, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.95, 0.033491904, 0.002418854, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.951, 0.033496813, 0.002419222, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.952, 0.033501524, 0.002419602, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.953, 0.033506454, 0.002420012, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.954, 0.033511153, 0.002420402, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.955, 0.033521683, 0.002420782, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.956, 0.033526643, 0.002421182, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.957, 0.033531683, 0.002421572, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.958, 0.033536573, 0.002421942, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.959, 0.033541323, 0.002422322, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.96, 0.033546133, 0.002422732, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.961, 0.033550903, 0.002423122, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.962, 0.033555973, 0.002423512, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.963, 0.033560793, 0.002423892, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.964, 0.033565794, 0.002424303, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.965, 0.033570563, 0.002424693, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.966, 0.033575283, 0.002425074, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.967, 0.033580054, 0.002425464, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.968, 0.033584833, 0.002425855, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.969, 0.033589532, 0.002426244, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.97, 0.033594332, 0.002426613, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.971, 0.033599181, 0.002427014, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.972, 0.033604192, 0.002427415, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.973, 0.033608952, 0.002427805, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.974, 0.033613862, 0.002428205, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.975, 0.033618702, 0.002428605, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.976, 0.033623522, 0.002429005, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.977, 0.033628432, 0.002429405, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.978, 0.033633262, 0.002429795, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.979, 0.033638022, 0.002430174, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.98, 0.033642812, 0.002430574, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.981, 0.033647672, 0.002430976, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.982, 0.033652462, 0.002431336, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.983, 0.033657602, 0.002431746, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.984, 0.033662332, 0.002432134, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.985, 0.033667182, 0.002432513, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.986, 0.033672043, 0.002432894, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.987, 0.033676782, 0.002433295, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.988, 0.033681662, 0.002433674, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.989, 0.033686462, 0.002434064, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.99, 0.033691442, 0.002434474, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.991, 0.033696252, 0.002434944, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.992, 0.033701062, 0.002435344, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.993, 0.033705902, 0.002435714, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.994, 0.033710632, 0.002436094, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.995, 0.033715482, 0.002436485, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.996, 0.033720322, 0.002436884, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.997, 0.033725022, 0.002437263, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.998, 0.033729853, 0.002437633, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
8.999, 0.033734813, 0.002437995, 8.9, 8.46414978287e-05, -8.46414978287e-05, 1
9, 0.033739743, 0.002438615, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.001, 0.033744692, 0.002439016, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.002, 0.033749633, 0.002439406, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.003, 0.033754473, 0.002439787, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.004, 0.033759273, 0.002440198, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.005, 0.033764093, 0.002440588, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.006, 0.033768933, 0.002440978, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.007, 0.033778873, 0.002441358, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.008, 0.033783833, 0.002441718, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.009, 0.033788703, 0.002442098, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.01, 0.033793494, 0.002442468, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.011, 0.033798305, 0.002442839, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.012, 0.033803185, 0.002443209, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.013, 0.033807995, 0.00244358, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.014, 0.033812945, 0.00244399, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.015, 0.033817785, 0.00244439, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.016, 0.033822505, 0.00244476, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.017, 0.033827335, 0.002445148, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.018, 0.033831985, 0.002445517, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.019, 0.033836935, 0.002445908, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.02, 0.033841705, 0.002446308, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.021, 0.033846455, 0.002446688, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.022, 0.033851235, 0.002447078, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.023, 0.033855995, 0.002447468, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.024, 0.033860795, 0.002447818, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.025, 0.033865765, 0.002448209, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.026, 0.033870574, 0.0024486, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.027, 0.033875594, 0.002448999, 9, 7.61773480459e-05, -7.61773480459e-05, 1
9.028, 0.033880445, 0.002449397, 9, 7.61773480459e-05, -7.61773480459e-05, 1
